order_id,order_date,product,category,region,sales_rep,channel,quantity,unit_price,sales
2213,2025-01-19,Desk Lamp,Furniture,West,Bob Chen,Partner,5,43.36,189.7
2214,2025-01-19,Pen Pack,Stationery,West,Bob Chen,Online,3,9.17,24.07
2215,2025-01-19,Desk Lamp,Furniture,North,David Lee,Partner,6,39.67,208.27
2216,2025-01-19,Mechanical Keyboard,Electronics,North,Alice Kim,Online,4,65.62,229.67
2217,2025-01-20,Pen Pack,Stationery,North,Bob Chen,Online,6,8.38,44.0
2218,2025-01-20,Notebook Set,Stationery,West,Alice Kim,Online,2,11.82,20.69
2219,2025-01-20,Pen Pack,Stationery,East,David Lee,Retail Store,6,8.2,43.05
2220,2025-01-21,Monitor 27in,Electronics,East,Bob Chen,Retail Store,4,252.31,883.09
2221,2025-01-21,Mechanical Keyboard,Electronics,West,Bob Chen,Partner,1,62.57,54.75
2222,2025-01-21,USB-C Hub,Electronics,North,Alice Kim,Retail Store,1,32.37,28.32
2223,2025-01-22,Wireless Mouse,Electronics,East,Bob Chen,Retail Store,2,24.89,43.56
2224,2025-01-22,Monitor 27in,Electronics,North,Eve Torres,Retail Store,5,203.3,889.44
2225,2025-01-22,Desk Lamp,Furniture,West,David Lee,Partner,2,38.94,68.14
2226,2025-01-22,Standing Desk,Furniture,North,Alice Kim,Retail Store,5,414.08,1811.6
2227,2025-01-22,Mechanical Keyboard,Electronics,West,David Lee,Retail Store,4,65.81,230.34
2228,2025-01-25,Webcam HD,Electronics,East,Bob Chen,Retail Store,6,61.33,321.98
2229,2025-01-26,USB-C Hub,Electronics,West,Alice Kim,Partner,3,37.76,99.12
2230,2025-01-26,Desk Lamp,Furniture,West,David Lee,Partner,6,41.54,218.09
2231,2025-01-26,USB-C Hub,Electronics,East,David Lee,Partner,5,31.99,139.96
2232,2025-01-27,Monitor 27in,Electronics,East,Carla Diaz,Online,6,217.4,1141.35
2233,2025-01-27,Wireless Mouse,Electronics,East,Carla Diaz,Partner,5,22.78,99.66
2234,2025-01-27,Monitor 27in,Electronics,East,David Lee,Online,1,240.09,210.08
2235,2025-01-28,Notebook Set,Stationery,North,Bob Chen,Online,3,12.04,31.6
2236,2025-01-28,Office Chair,Furniture,North,Alice Kim,Retail Store,6,176.04,924.21
2237,2025-01-28,Mechanical Keyboard,Electronics,East,Alice Kim,Retail Store,3,61.26,160.81
2238,2025-01-29,Pen Pack,Stationery,West,Carla Diaz,Online,5,8.23,36.01
2239,2025-01-29,Desk Lamp,Furniture,East,David Lee,Partner,5,36.22,158.46
2240,2025-01-29,Pen Pack,Stationery,West,Alice Kim,Partner,3,8.35,21.92
2241,2025-01-29,Office Chair,Furniture,East,Bob Chen,Partner,3,184.35,483.92
2242,2025-01-29,Standing Desk,Furniture,South,David Lee,Partner,3,479.79,1259.45
2243,2025-01-30,Mechanical Keyboard,Electronics,East,Alice Kim,Retail Store,5,61.98,271.16
2244,2025-01-30,Monitor 27in,Electronics,North,Eve Torres,Online,4,242.25,847.88
2245,2025-01-30,Monitor 27in,Electronics,West,David Lee,Online,3,213.04,559.23
2246,2025-01-30,Notebook Set,Stationery,East,Eve Torres,Retail Store,1,12.75,11.16
2247,2025-01-30,Pen Pack,Stationery,South,David Lee,Retail Store,6,8.28,43.47
2248,2025-01-30,Standing Desk,Furniture,South,Alice Kim,Partner,5,432.11,1890.48
2249,2025-01-31,Webcam HD,Electronics,South,David Lee,Retail Store,2,57.43,100.5
2250,2025-01-31,Webcam HD,Electronics,West,Eve Torres,Partner,5,61.23,267.88
2251,2025-01-31,Wireless Mouse,Electronics,West,Bob Chen,Online,5,23.75,103.91
2252,2025-01-31,USB-C Hub,Electronics,East,David Lee,Retail Store,6,37.5,196.88
2253,2025-01-31,Notebook Set,Stationery,West,Carla Diaz,Retail Store,1,12.7,11.11
2254,2025-02-01,USB-C Hub,Electronics,South,David Lee,Online,3,37.51,101.28
2255,2025-02-01,Mechanical Keyboard,Electronics,South,Carla Diaz,Retail Store,2,61.62,110.92
2256,2025-02-01,Desk Lamp,Furniture,West,Alice Kim,Online,5,45.91,206.59
2257,2025-02-01,USB-C Hub,Electronics,East,Carla Diaz,Partner,3,32.69,88.26
2258,2025-02-01,Webcam HD,Electronics,North,David Lee,Online,2,58.36,105.05
2259,2025-02-03,Mechanical Keyboard,Electronics,North,David Lee,Retail Store,3,68.28,184.36
2260,2025-02-03,Mechanical Keyboard,Electronics,South,Bob Chen,Online,4,73.83,265.79
2261,2025-02-03,Monitor 27in,Electronics,North,Eve Torres,Partner,6,225.51,1217.75
2262,2025-02-03,Monitor 27in,Electronics,North,Bob Chen,Partner,5,211.85,953.33
2263,2025-02-03,Mechanical Keyboard,Electronics,West,Bob Chen,Retail Store,3,63.85,172.4
2264,2025-02-03,Office Chair,Furniture,South,Carla Diaz,Retail Store,2,166.81,300.26
2265,2025-02-04,Standing Desk,Furniture,East,Alice Kim,Retail Store,5,383.87,1727.41
2266,2025-02-04,Webcam HD,Electronics,South,Carla Diaz,Online,4,56.03,201.71
2267,2025-02-04,Notebook Set,Stationery,East,Alice Kim,Partner,4,12.95,46.62
2268,2025-02-05,Wireless Mouse,Electronics,North,Bob Chen,Retail Store,6,26.64,143.86
2269,2025-02-05,Webcam HD,Electronics,East,Alice Kim,Partner,4,53.75,193.5
2270,2025-02-05,Office Chair,Furniture,West,Carla Diaz,Retail Store,4,179.48,646.13
2271,2025-02-05,Mechanical Keyboard,Electronics,South,David Lee,Partner,2,63.33,113.99
2272,2025-02-06,Pen Pack,Stationery,North,David Lee,Retail Store,1,7.75,6.98
2273,2025-02-06,Pen Pack,Stationery,North,Bob Chen,Partner,3,8.63,23.3
2274,2025-02-07,Webcam HD,Electronics,East,David Lee,Partner,1,54.34,48.91
2275,2025-02-07,Wireless Mouse,Electronics,South,David Lee,Partner,1,26.51,23.86
2276,2025-02-08,Wireless Mouse,Electronics,East,Carla Diaz,Partner,4,23.75,85.5
2277,2025-02-11,Office Chair,Furniture,South,Eve Torres,Partner,5,194.11,873.5
2278,2025-02-12,Notebook Set,Stationery,South,Carla Diaz,Online,4,12.24,44.06
2279,2025-02-12,Monitor 27in,Electronics,South,Alice Kim,Retail Store,3,241.97,653.32
2280,2025-02-12,Notebook Set,Stationery,West,Eve Torres,Online,2,11.98,21.56
2281,2025-02-15,Monitor 27in,Electronics,North,David Lee,Online,6,210.58,1137.13
2282,2025-02-15,Standing Desk,Furniture,North,David Lee,Partner,6,467.44,2524.18
2283,2025-02-15,Pen Pack,Stationery,North,Carla Diaz,Online,5,7.72,34.74
2284,2025-02-15,Monitor 27in,Electronics,West,David Lee,Partner,1,198.78,178.9
2285,2025-02-16,Mechanical Keyboard,Electronics,South,Carla Diaz,Retail Store,2,70.1,126.18
2286,2025-02-16,Desk Lamp,Furniture,South,Eve Torres,Online,4,37.3,134.28
2287,2025-02-16,Standing Desk,Furniture,West,Bob Chen,Retail Store,6,449.1,2425.14
2288,2025-02-17,USB-C Hub,Electronics,East,Bob Chen,Partner,1,34.04,30.64
2289,2025-02-17,Desk Lamp,Furniture,West,Alice Kim,Online,2,39.7,71.46
2290,2025-02-17,Desk Lamp,Furniture,West,Bob Chen,Partner,2,44.71,80.48
2291,2025-02-17,Pen Pack,Stationery,East,Alice Kim,Online,6,8.05,43.47
2292,2025-02-17,Webcam HD,Electronics,South,David Lee,Retail Store,1,50.22,45.2
2293,2025-02-17,Monitor 27in,Electronics,North,Alice Kim,Retail Store,6,251.2,1356.48
2294,2025-02-18,Monitor 27in,Electronics,West,Carla Diaz,Online,4,214.64,772.7
2295,2025-02-18,Webcam HD,Electronics,East,Bob Chen,Partner,1,57.48,51.73
2296,2025-02-18,Desk Lamp,Furniture,South,Alice Kim,Retail Store,3,44.78,120.91
2297,2025-02-18,Webcam HD,Electronics,North,Carla Diaz,Online,4,51.45,185.22
2298,2025-02-19,Desk Lamp,Furniture,West,Carla Diaz,Retail Store,3,43.48,117.4
2299,2025-02-20,Standing Desk,Furniture,South,Carla Diaz,Partner,5,410.87,1848.91
2300,2025-02-20,Desk Lamp,Furniture,West,Alice Kim,Online,2,41.56,74.81
2301,2025-02-20,USB-C Hub,Electronics,North,David Lee,Retail Store,1,33.51,30.16
2302,2025-02-20,USB-C Hub,Electronics,North,David Lee,Online,6,35.59,192.19
2303,2025-02-21,Notebook Set,Stationery,West,David Lee,Online,6,12.48,67.39
2304,2025-02-21,USB-C Hub,Electronics,South,Carla Diaz,Online,1,34.56,31.1
2305,2025-02-21,USB-C Hub,Electronics,East,Eve Torres,Partner,6,35.95,194.13
2306,2025-02-22,Office Chair,Furniture,North,Eve Torres,Partner,5,206.91,931.1
2307,2025-02-22,USB-C Hub,Electronics,South,David Lee,Partner,4,39.55,142.38
2308,2025-02-22,Mechanical Keyboard,Electronics,North,David Lee,Retail Store,3,58.92,159.08
2309,2025-02-22,Monitor 27in,Electronics,South,Alice Kim,Online,1,244.03,219.63
2310,2025-02-23,Desk Lamp,Furniture,East,Eve Torres,Partner,4,42.28,152.21
2311,2025-02-23,Wireless Mouse,Electronics,West,Carla Diaz,Partner,3,28.56,77.11
2312,2025-02-23,Monitor 27in,Electronics,North,Carla Diaz,Retail Store,2,209.63,377.33
2313,2025-02-24,Wireless Mouse,Electronics,West,Alice Kim,Retail Store,6,22.94,123.88
2314,2025-02-24,Standing Desk,Furniture,West,Alice Kim,Online,2,403.21,725.78
2315,2025-02-24,Office Chair,Furniture,West,Carla Diaz,Partner,2,179.48,323.06
2316,2025-02-24,USB-C Hub,Electronics,West,Carla Diaz,Partner,1,34.11,30.7
2317,2025-02-24,Monitor 27in,Electronics,North,Carla Diaz,Partner,2,217.75,391.95
2318,2025-02-24,Office Chair,Furniture,West,David Lee,Retail Store,4,182.04,655.34
2319,2025-02-25,Monitor 27in,Electronics,West,Carla Diaz,Partner,4,202.96,730.66
2320,2025-02-25,USB-C Hub,Electronics,North,Alice Kim,Partner,4,37.02,133.27
2321,2025-02-25,Notebook Set,Stationery,South,David Lee,Partner,4,12.83,46.19
2322,2025-02-25,Webcam HD,Electronics,West,Alice Kim,Retail Store,1,53.5,48.15
2323,2025-02-26,USB-C Hub,Electronics,East,Bob Chen,Partner,2,37.49,67.48
2324,2025-02-26,Pen Pack,Stationery,North,Alice Kim,Partner,3,8.34,22.52
2325,2025-02-28,Pen Pack,Stationery,East,Carla Diaz,Retail Store,4,7.39,26.6
2326,2025-02-28,Monitor 27in,Electronics,North,Alice Kim,Partner,1,240.28,216.25
2327,2025-02-28,Desk Lamp,Furniture,West,Alice Kim,Online,2,43.86,78.95
2328,2025-02-28,Pen Pack,Stationery,West,David Lee,Partner,6,7.8,42.12
2329,2025-03-01,Standing Desk,Furniture,South,Bob Chen,Online,3,479.51,1330.64
2330,2025-03-01,Mechanical Keyboard,Electronics,East,Alice Kim,Retail Store,6,74.46,413.25
2331,2025-03-01,Webcam HD,Electronics,North,Alice Kim,Online,1,49.58,45.86
2332,2025-03-01,Desk Lamp,Furniture,West,Carla Diaz,Partner,4,42.92,158.8
2333,2025-03-01,Monitor 27in,Electronics,West,Carla Diaz,Online,3,235.99,654.87
2334,2025-03-01,USB-C Hub,Electronics,North,Alice Kim,Partner,2,31.62,58.5
2335,2025-03-02,Wireless Mouse,Electronics,South,Bob Chen,Retail Store,2,25.51,47.19
2336,2025-03-03,Webcam HD,Electronics,West,Bob Chen,Retail Store,2,50.68,93.76
2337,2025-03-03,Pen Pack,Stationery,South,David Lee,Retail Store,1,7.43,6.87
2338,2025-03-03,Desk Lamp,Furniture,South,Bob Chen,Retail Store,1,44.6,41.26
2339,2025-03-03,Monitor 27in,Electronics,North,Alice Kim,Partner,4,200.8,742.96
2340,2025-03-03,Pen Pack,Stationery,East,Alice Kim,Retail Store,4,8.9,32.93
2341,2025-03-03,Pen Pack,Stationery,West,Bob Chen,Partner,4,8.23,30.45
2342,2025-03-05,Wireless Mouse,Electronics,North,Carla Diaz,Partner,4,26.1,96.57
2343,2025-03-05,Pen Pack,Stationery,East,David Lee,Partner,4,7.43,27.49
2344,2025-03-05,Pen Pack,Stationery,South,David Lee,Retail Store,1,7.52,6.96
2345,2025-03-05,Desk Lamp,Furniture,East,Eve Torres,Partner,2,41.08,76.0
2346,2025-03-06,Desk Lamp,Furniture,West,David Lee,Partner,2,44.83,82.94
2347,2025-03-06,Notebook Set,Stationery,South,Eve Torres,Online,4,13.2,48.84
2348,2025-03-06,Standing Desk,Furniture,West,Bob Chen,Online,6,456.67,2534.52
2349,2025-03-06,Office Chair,Furniture,North,David Lee,Retail Store,2,189.26,350.13
2350,2025-03-06,Standing Desk,Furniture,North,Alice Kim,Retail Store,2,399.99,739.98
2351,2025-03-07,Notebook Set,Stationery,North,Alice Kim,Retail Store,6,11.28,62.6
2352,2025-03-07,Pen Pack,Stationery,North,Eve Torres,Online,1,8.44,7.81
2353,2025-03-08,Standing Desk,Furniture,North,Eve Torres,Retail Store,3,460.41,1277.64
2354,2025-03-08,USB-C Hub,Electronics,North,Alice Kim,Retail Store,6,39.14,217.23
2355,2025-03-08,Desk Lamp,Furniture,North,Eve Torres,Online,1,45.75,42.32
2356,2025-03-09,Mechanical Keyboard,Electronics,South,Carla Diaz,Online,2,68.74,127.17
2357,2025-03-09,Standing Desk,Furniture,West,Alice Kim,Online,6,424.36,2355.2
2358,2025-03-09,Notebook Set,Stationery,North,Bob Chen,Retail Store,3,13.26,36.8
2359,2025-03-09,Pen Pack,Stationery,West,Carla Diaz,Retail Store,1,7.69,7.11
2360,2025-03-10,USB-C Hub,Electronics,West,Carla Diaz,Partner,1,33.83,31.29
2361,2025-03-10,Office Chair,Furniture,West,Bob Chen,Online,2,195.89,362.4
2362,2025-03-10,Pen Pack,Stationery,West,Eve Torres,Partner,4,9.04,33.45
2363,2025-03-10,Notebook Set,Stationery,North,Eve Torres,Online,1,12.13,11.22
2364,2025-03-12,Notebook Set,Stationery,South,David Lee,Online,4,13.75,50.88
2365,2025-03-12,Pen Pack,Stationery,South,Eve Torres,Online,1,8.52,7.88
2366,2025-03-13,Webcam HD,Electronics,East,Carla Diaz,Retail Store,3,55.27,153.37
2367,2025-03-13,Wireless Mouse,Electronics,South,David Lee,Retail Store,3,28.13,78.06
2368,2025-03-13,Office Chair,Furniture,West,Carla Diaz,Partner,5,190.1,879.21
2369,2025-03-13,Pen Pack,Stationery,North,Alice Kim,Partner,2,8.96,16.58
2370,2025-03-13,Notebook Set,Stationery,South,Eve Torres,Partner,4,12.98,48.03
2371,2025-03-14,Office Chair,Furniture,East,Eve Torres,Retail Store,1,185.03,171.15
2372,2025-03-14,USB-C Hub,Electronics,East,Bob Chen,Retail Store,1,31.74,29.36
2373,2025-03-15,Pen Pack,Stationery,North,Carla Diaz,Retail Store,5,7.42,34.32
2374,2025-03-15,Webcam HD,Electronics,North,David Lee,Retail Store,3,51.2,142.08
2375,2025-03-15,Monitor 27in,Electronics,East,Bob Chen,Partner,6,198.29,1100.51
2376,2025-03-15,Monitor 27in,Electronics,South,Carla Diaz,Retail Store,5,237.31,1097.56
2377,2025-03-15,Standing Desk,Furniture,South,David Lee,Partner,6,460.4,2555.22
2378,2025-03-16,Office Chair,Furniture,South,Carla Diaz,Retail Store,1,176.75,163.49
2379,2025-03-16,Mechanical Keyboard,Electronics,West,Alice Kim,Online,2,70.06,129.61
2380,2025-03-16,Wireless Mouse,Electronics,West,Bob Chen,Retail Store,4,28.05,103.79
2381,2025-03-16,Mechanical Keyboard,Electronics,West,Eve Torres,Partner,3,69.5,192.86
2382,2025-03-16,Webcam HD,Electronics,West,David Lee,Retail Store,4,61.49,227.51
2383,2025-03-17,Desk Lamp,Furniture,South,Bob Chen,Partner,6,45.73,253.8
2384,2025-03-17,USB-C Hub,Electronics,South,Eve Torres,Partner,4,37.72,139.56
2385,2025-03-17,Mechanical Keyboard,Electronics,West,Alice Kim,Partner,6,61.96,343.88
2386,2025-03-17,USB-C Hub,Electronics,North,Eve Torres,Retail Store,5,34.73,160.63
2387,2025-03-17,Mechanical Keyboard,Electronics,East,Alice Kim,Partner,1,64.51,59.67
2388,2025-03-18,Mechanical Keyboard,Electronics,East,Carla Diaz,Retail Store,3,63.46,176.1
2389,2025-03-19,Wireless Mouse,Electronics,West,Alice Kim,Retail Store,2,23.39,43.27
2390,2025-03-19,Standing Desk,Furniture,West,Alice Kim,Online,2,397.22,734.86
2391,2025-03-19,Webcam HD,Electronics,North,David Lee,Retail Store,3,50.43,139.94
2392,2025-03-20,Standing Desk,Furniture,East,David Lee,Retail Store,5,425.5,1967.94
2393,2025-03-20,Monitor 27in,Electronics,West,David Lee,Partner,2,239.91,443.83
2394,2025-03-20,Desk Lamp,Furniture,East,Alice Kim,Partner,2,44.66,82.62
2395,2025-03-20,Monitor 27in,Electronics,West,Carla Diaz,Partner,4,219.3,811.41
2396,2025-03-22,Desk Lamp,Furniture,North,Bob Chen,Partner,6,38.77,215.17
2397,2025-03-22,Wireless Mouse,Electronics,East,Eve Torres,Partner,5,26.44,122.29
2398,2025-03-22,Mechanical Keyboard,Electronics,South,Eve Torres,Partner,6,67.59,375.12
2399,2025-03-22,Monitor 27in,Electronics,South,David Lee,Partner,1,250.65,231.85
2400,2025-03-22,Wireless Mouse,Electronics,South,Alice Kim,Retail Store,1,26.61,24.61
2401,2025-03-23,Office Chair,Furniture,West,Alice Kim,Partner,2,199.34,368.78
2402,2025-03-23,Monitor 27in,Electronics,North,David Lee,Online,3,220.1,610.78
2403,2025-03-23,Notebook Set,Stationery,North,Eve Torres,Retail Store,4,11.34,41.96
2404,2025-03-23,Pen Pack,Stationery,North,Eve Torres,Online,3,7.38,20.48
2405,2025-03-23,Standing Desk,Furniture,North,Bob Chen,Retail Store,2,397.18,734.78
2406,2025-03-23,Pen Pack,Stationery,East,Bob Chen,Online,6,7.54,41.85
2407,2025-03-24,Wireless Mouse,Electronics,East,Bob Chen,Retail Store,3,24.94,69.21
2408,2025-03-24,Notebook Set,Stationery,North,Alice Kim,Online,3,11.93,33.11
2409,2025-03-24,Office Chair,Furniture,West,Eve Torres,Partner,5,188.37,871.21
2410,2025-03-24,Pen Pack,Stationery,East,David Lee,Partner,1,7.74,7.16
2411,2025-03-24,Pen Pack,Stationery,West,Bob Chen,Online,1,8.17,7.56
2412,2025-03-25,Webcam HD,Electronics,South,Eve Torres,Partner,5,58.78,271.86
2413,2025-03-25,USB-C Hub,Electronics,West,Alice Kim,Partner,3,36.47,101.2
2414,2025-03-26,Office Chair,Furniture,South,Bob Chen,Partner,2,178.8,330.78
2415,2025-03-26,Pen Pack,Stationery,North,David Lee,Partner,5,8.1,37.46
2416,2025-03-26,Standing Desk,Furniture,North,Alice Kim,Retail Store,6,480.07,2664.39
2417,2025-03-26,Standing Desk,Furniture,West,Carla Diaz,Partner,5,404.34,1870.07
2418,2025-03-27,Monitor 27in,Electronics,South,Eve Torres,Partner,5,213.47,987.3
2419,2025-03-29,Mechanical Keyboard,Electronics,South,Eve Torres,Retail Store,4,69.85,258.44
2420,2025-03-29,Pen Pack,Stationery,East,Carla Diaz,Partner,2,8.42,15.58
2421,2025-03-30,Desk Lamp,Furniture,East,Carla Diaz,Online,3,38.46,106.73
2422,2025-03-30,Desk Lamp,Furniture,South,Alice Kim,Partner,5,39.28,181.67
2423,2025-03-31,Wireless Mouse,Electronics,West,Eve Torres,Partner,1,26.7,24.7
2424,2025-03-31,Desk Lamp,Furniture,North,Eve Torres,Online,4,41.38,153.11
2425,2025-03-31,Desk Lamp,Furniture,West,Eve Torres,Retail Store,6,37.23,206.63
2426,2025-04-01,USB-C Hub,Electronics,North,David Lee,Retail Store,6,40.11,228.63
2427,2025-04-01,Office Chair,Furniture,North,Carla Diaz,Partner,4,162.42,617.2
2428,2025-04-01,Notebook Set,Stationery,East,Bob Chen,Online,2,11.07,21.03
2429,2025-04-02,Notebook Set,Stationery,South,Alice Kim,Online,1,11.64,11.06
2430,2025-04-02,Pen Pack,Stationery,West,Bob Chen,Partner,1,8.94,8.49
2431,2025-04-02,Office Chair,Furniture,South,Alice Kim,Partner,6,195.25,1112.92
2432,2025-04-03,Mechanical Keyboard,Electronics,South,Eve Torres,Partner,2,62.72,119.17
2433,2025-04-04,Standing Desk,Furniture,North,Eve Torres,Partner,2,467.01,887.32
2434,2025-04-04,Standing Desk,Furniture,West,Alice Kim,Retail Store,6,436.81,2489.82
2435,2025-04-04,Wireless Mouse,Electronics,West,Carla Diaz,Online,3,25.2,71.82
2436,2025-04-04,Webcam HD,Electronics,North,Bob Chen,Online,4,56.31,213.98
2437,2025-04-04,Standing Desk,Furniture,East,Alice Kim,Retail Store,4,433.9,1648.82
2438,2025-04-04,Office Chair,Furniture,North,Bob Chen,Partner,3,165.68,472.19
2439,2025-04-05,Mechanical Keyboard,Electronics,East,Carla Diaz,Online,2,61.7,117.23
2440,2025-04-05,Mechanical Keyboard,Electronics,North,Eve Torres,Partner,1,66.3,62.98
2441,2025-04-05,Notebook Set,Stationery,West,Bob Chen,Retail Store,3,11.54,32.89
2442,2025-04-06,Wireless Mouse,Electronics,South,Alice Kim,Partner,3,25.75,73.39
2443,2025-04-06,Monitor 27in,Electronics,West,Eve Torres,Online,4,240.03,912.11
2444,2025-04-06,Mechanical Keyboard,Electronics,West,Carla Diaz,Partner,1,73.4,69.73
2445,2025-04-06,Mechanical Keyboard,Electronics,West,Alice Kim,Retail Store,2,59.51,113.07
2446,2025-04-06,Monitor 27in,Electronics,North,Alice Kim,Partner,6,221.75,1263.97
2447,2025-04-06,Wireless Mouse,Electronics,West,Alice Kim,Partner,3,27.81,79.26
2448,2025-04-07,Pen Pack,Stationery,North,David Lee,Retail Store,2,8.93,16.97
2449,2025-04-07,Desk Lamp,Furniture,North,Carla Diaz,Partner,4,44.8,170.24
2450,2025-04-07,Wireless Mouse,Electronics,South,Alice Kim,Online,4,25.73,97.77
2451,2025-04-07,Wireless Mouse,Electronics,South,Eve Torres,Online,5,26.96,128.06
2452,2025-04-07,Webcam HD,Electronics,West,Eve Torres,Retail Store,3,54.39,155.01
2453,2025-04-07,USB-C Hub,Electronics,North,Alice Kim,Online,2,32.7,62.13
2454,2025-04-08,Monitor 27in,Electronics,East,Carla Diaz,Partner,4,226.22,859.64
2455,2025-04-08,Webcam HD,Electronics,East,Eve Torres,Retail Store,2,51.53,97.91
2456,2025-04-09,Notebook Set,Stationery,South,Alice Kim,Online,1,12.35,11.73
2457,2025-04-09,Webcam HD,Electronics,West,Carla Diaz,Online,5,61.31,291.22
2458,2025-04-10,Office Chair,Furniture,West,David Lee,Partner,1,177.37,168.5
2459,2025-04-11,Notebook Set,Stationery,East,Eve Torres,Retail Store,5,12.5,59.38
2460,2025-04-11,Pen Pack,Stationery,West,Alice Kim,Retail Store,3,7.52,21.43
2461,2025-04-11,Office Chair,Furniture,South,David Lee,Partner,1,190.74,181.2
2462,2025-04-11,Office Chair,Furniture,East,David Lee,Online,2,183.63,348.9
2463,2025-04-11,Pen Pack,Stationery,North,Carla Diaz,Online,2,8.85,16.81
2464,2025-04-13,Wireless Mouse,Electronics,East,David Lee,Online,5,23.22,110.29
2465,2025-04-13,Monitor 27in,Electronics,North,Bob Chen,Online,3,200.41,571.17
2466,2025-04-14,USB-C Hub,Electronics,South,Carla Diaz,Partner,2,39.25,74.58
2467,2025-04-14,Office Chair,Furniture,South,Carla Diaz,Online,2,170.82,324.56
2468,2025-04-16,USB-C Hub,Electronics,North,Carla Diaz,Online,4,37.23,141.47
2469,2025-04-16,Standing Desk,Furniture,East,Bob Chen,Partner,4,403.22,1532.24
2470,2025-04-16,Monitor 27in,Electronics,North,Alice Kim,Online,4,246.31,935.98
2471,2025-04-16,USB-C Hub,Electronics,West,Carla Diaz,Retail Store,2,33.18,63.04
2472,2025-04-16,Monitor 27in,Electronics,South,Alice Kim,Partner,4,251.73,956.57
2473,2025-04-16,Monitor 27in,Electronics,East,Bob Chen,Retail Store,2,244.99,465.48
2474,2025-04-17,Wireless Mouse,Electronics,South,Eve Torres,Partner,6,27.47,156.58
2475,2025-04-18,Office Chair,Furniture,West,Eve Torres,Online,6,165.66,944.26
2476,2025-04-18,USB-C Hub,Electronics,East,David Lee,Partner,5,34.9,165.78
2477,2025-04-18,Desk Lamp,Furniture,East,Eve Torres,Partner,2,39.22,74.52
2478,2025-04-19,Desk Lamp,Furniture,West,Eve Torres,Partner,4,38.68,146.98
2479,2025-04-19,Wireless Mouse,Electronics,South,David Lee,Online,2,23.87,45.35
2480,2025-04-19,Pen Pack,Stationery,West,Eve Torres,Online,2,7.81,14.84
2481,2025-04-20,Notebook Set,Stationery,South,Alice Kim,Retail Store,3,12.45,35.48
2482,2025-04-20,Desk Lamp,Furniture,North,David Lee,Partner,5,39.52,187.72
2483,2025-04-20,Monitor 27in,Electronics,West,David Lee,Retail Store,3,221.44,631.1
2484,2025-04-20,Notebook Set,Stationery,West,Alice Kim,Online,4,11.75,44.65
2485,2025-04-20,Desk Lamp,Furniture,North,Carla Diaz,Online,2,38.66,73.45
2486,2025-04-20,Standing Desk,Furniture,North,Carla Diaz,Online,5,431.84,2051.24
2487,2025-04-24,Wireless Mouse,Electronics,South,Carla Diaz,Retail Store,5,23.75,112.81
2488,2025-04-24,Standing Desk,Furniture,East,Bob Chen,Partner,6,463.63,2642.69
2489,2025-04-25,USB-C Hub,Electronics,East,Alice Kim,Retail Store,6,37.97,216.43
2490,2025-04-25,Standing Desk,Furniture,West,David Lee,Partner,3,460.23,1311.66
2491,2025-04-25,Wireless Mouse,Electronics,South,David Lee,Online,4,26.59,101.04
2492,2025-04-25,Office Chair,Furniture,West,Bob Chen,Partner,6,195.71,1115.55
2493,2025-04-26,Webcam HD,Electronics,West,Carla Diaz,Online,4,59.43,225.83
2494,2025-04-26,Notebook Set,Stationery,West,Bob Chen,Retail Store,2,12.09,22.97
2495,2025-04-26,Desk Lamp,Furniture,South,Eve Torres,Online,5,36.3,172.42
2496,2025-04-26,Standing Desk,Furniture,East,Carla Diaz,Online,6,379.02,2160.41
2497,2025-04-27,Pen Pack,Stationery,East,Carla Diaz,Partner,6,8.71,49.65
2498,2025-04-27,Wireless Mouse,Electronics,South,Bob Chen,Retail Store,5,27.41,130.2
2499,2025-04-27,Monitor 27in,Electronics,West,David Lee,Online,6,241.95,1379.11
2500,2025-04-28,Mechanical Keyboard,Electronics,West,Alice Kim,Retail Store,5,64.78,307.7
2501,2025-04-28,Monitor 27in,Electronics,East,Alice Kim,Online,4,233.15,885.97
2502,2025-04-28,Mechanical Keyboard,Electronics,North,Eve Torres,Retail Store,6,67.48,384.64
2503,2025-04-30,Office Chair,Furniture,West,Carla Diaz,Online,1,203.01,192.86
2504,2025-05-01,Standing Desk,Furniture,West,Alice Kim,Retail Store,6,433.06,2533.4
2505,2025-05-02,Wireless Mouse,Electronics,West,David Lee,Online,2,24.54,47.85
2506,2025-05-02,Mechanical Keyboard,Electronics,West,Alice Kim,Retail Store,2,67.22,131.08
2507,2025-05-02,Office Chair,Furniture,East,David Lee,Partner,2,201.17,392.28
2508,2025-05-02,Desk Lamp,Furniture,East,Eve Torres,Online,2,42.04,81.98
2509,2025-05-03,Desk Lamp,Furniture,South,David Lee,Online,3,38.02,111.21
2510,2025-05-03,Pen Pack,Stationery,East,Eve Torres,Retail Store,5,8.82,43.0
2511,2025-05-03,Desk Lamp,Furniture,North,Carla Diaz,Partner,4,41.76,162.86
2512,2025-05-03,Desk Lamp,Furniture,East,David Lee,Partner,3,43.0,125.77
2513,2025-05-04,USB-C Hub,Electronics,West,David Lee,Retail Store,4,33.68,131.35
2514,2025-05-04,USB-C Hub,Electronics,West,Alice Kim,Online,6,36.48,213.41
2515,2025-05-04,USB-C Hub,Electronics,East,Alice Kim,Partner,3,39.22,114.72
